"location","count","latitude","longitude"
5194820,2,42.50275,-105.02608
5195717,20,33.24428,-86.81638
5542437,1,38.90611,-95.8161
5473993,3,39.88611,-94.89191
5419054,1,40.74705,-73.86014
5421257,1,52.005,6.02917
5302197,1,36.92111,-109.08566
5387630,2,44.66479,-69.24088
5217192,4,38.42755,-89.91371
5284626,1,54.25,-4.5
5492229,1,38.61372,-0.1269
5212567,1,39.725,-95.50581
5251044,1,36.4482,-78.57028
5438231,1,35.18649,-94.78578
5484807,1,18.2014,-98.26426
5526732,1,-34.60251,138.74902
5299954,4,34.71834,-114.48718
5470645,1,40.23459,-123.82365
5448399,1,44.56457,-123.26204
5254762,1,-40.35636,175.61113
5451829,1,42.71257,-76.4216
5435685,1,48.08347,17.26072
5590453,1,19.89,-97.25
5416328,1,33.74002,-116.93891
5206061,1,35.08398,-92.20793
5415129,1,41.95586,-87.8709
5399708,1,38.15066,-81.28733
5207861,1,26.0112,-80.14949
5527455,1,52.85333,-6.3275
5212000,2,44.44171,-73.67458
5247546,2,41.162,-80.6648
5509628,1,14.63238,-91.86341
5193002,5,42.14176,-71.39673
5260160,1,53.52285,-1.13116
5207392,15,41.73893,-86.85697
5226549,3,42.13453,-73.8918
5383550,1,38.64068,-90.44341
5387843,1,34.22573,-77.94471
5390830,1,33.45761,-85.32078
5425729,2,30.97324,-87.26386
5224370,2,57.61667,15.56667
5445403,1,40.66621,-75.23601
5220404,7,52.2852,-1.52
5204781,6,41.21255,-85.01664
5435891,1,36.42423,-89.05701
5284495,1,41.68573,12.77753
5192053,2,48.90946,-101.02071
5218254,3,42.77472,1.67333
5255412,1,65.75,24.58333
5240196,1,48.87996,-115.0535
5586802,1,41.34279,-97.23837
5466419,1,35.34036,-88.80617
5247995,1,44.99497,-98.49787
5505822,2,16.42556,-93.14028
5507199,1,39.38343,-79.1542
5468203,1,36.04444,14.23972
5496444,2,51.55242,-0.29686
5273298,1,44.0997,-104.62802
5442624,1,45.03817,-69.44293
5540671,2,36.40403,-79.33613
5420801,1,33.11679,-84.19659
5221653,6,30.24548,-85.64826
5538396,1,39.91812,-82.83212
5477648,1,59.05328,10.03517
5603297,1,39.13323,-123.16778
5222274,1,51.51279,-0.09184
5302244,3,44.02996,-92.75074
5211475,19,33.94121,-84.21353
5211590,1,41.52364,-90.57764
5587062,1,37.97083,126.55444
5426588,1,44.73179,18.08698
6104118,1,39.75895,-84.19161
5603770,1,18.10357,-66.15378
5376274,1,46.68078,-92.88409
5302169,1,36.63788,-82.58099
5228949,1,32.22174,-110.92648
5521821,1,42.0759,-78.37252
5218443,3,45.41679,-122.64009
5231476,1,38.95067,-76.9647
5218824,17,42.72407,-114.51865
5212809,1,40.48117,-82.54072
5437767,2,39.43544,-121.53802
5234389,6,41.59365,-87.69477
5282792,1,51.27167,5.575
6103978,1,34.89859,-117.02282
5301090,16,17.12096,-61.84329
5255295,1,37.64199,-94.62385
5243230,1,41.81465,-112.11606
5220071,1,41.23236,0.83494
6103167,2,42.61535,-77.40249
5400384,1,45.73441,-93.71052
6057956,1,-38.03765,147.01697
5463507,6,45.33619,-75.7225
5208671,4,42.2098,-76.49327
5496238,1,31.11491,-93.27155
5418185,1,34.72478,-100.53401
5270268,1,46.91472,5.45778
5247957,6,29.00503,-110.13785
6102825,1,39.54247,-110.73543
5293070,5,42.24863,-88.60843
5234836,1,-40.57395,-73.13348
5395457,1,46.65881,-68.59889
5528901,1,40.70506,-82.41822
5416649,1,51.51279,-0.09184
5527069,1,39.55201,-83.78631
5495294,1,46.89313,11.42961
5435564,4,33.24595,-87.68779
5473247,1,44.50673,-70.40534
5371885,1,18.86432,-96.89327
5490307,1,39.13817,-76.23495
5379252,1,39.73915,-104.9847
5239948,5,33.91784,-106.86586
5435873,1,46.39107,-95.32142
5464931,2,38.44198,-91.99934
5206290,1,35.35212,-75.51043
5269316,1,31.98067,-102.61515
5215388,9,38.74306,-94.82552
5280760,6,44.77842,17.19386
5430592,1,41.68338,-86.25001
5258249,2,43.33697,-83.35245
5489681,2,42.87946,-88.47427
5213939,3,42.54318,-122.56559
5472525,1,38.11693,-111.99964
5426497,1,-33.73333,150.48333
5277821,1,-31.93845,115.94645
5414769,1,40.61754,-89.60038
5192868,15,42.09643,-83.29187
5193730,9,39.76984,-74.88739
5474134,1,35.08587,-107.51811
5252173,16,40.20564,-8.41955
5430375,1,33.42227,-111.82264
5296097,13,30.33441,-81.3987
5259811,3,42.53068,-114.30101
5221866,1,42.92344,-124.45094
5224865,3,40.82649,-74.10681
5487485,1,52.55127,-1.19395
5293296,2,39.34506,-83.55297
5241268,1,41.70435,2.8544
5476805,2,53.35,-3.01667
5434989,1,38.19538,-81.49095
5304161,1,-25.96553,32.58322
5216543,2,41.74305,-92.72241
5428217,1,37.27421,-87.51194
5191047,8,33.64899,-85.58746
5380827,3,42.27035,-77.60582
5204292,1,47.61038,-122.20068
5297124,1,40.75399,-73.3604
5260287,1,33.96864,-112.72962
5262668,1,19.75703,-97.32446
5207241,11,29.51801,-98.31612
5293659,1,46.9139,-103.52435
5242589,7,42.16861,-92.02351
5426367,1,45.03407,-92.45278
5479292,1,43.72004,2.32605
5225948,24,34.50259,-84.95105
5478926,1,47.8214,7.15279
5489656,1,42.62833,20.89389
5480177,1,-25.5302,-49.20836
5201073,12,40.01499,-105.27055
5536564,1,44.48049,0.07766
5384846,1,40.73715,-114.03751
6102881,1,38.76158,-120.58611
5447506,1,22.89088,-109.91238
5271637,1,42.29002,-87.90341
5188064,2,39.39811,-89.80871
5520772,1,40.58844,-73.65791
5282663,1,49.54,2.74583
5221526,4,41.12203,-75.36463
5422678,1,40.26676,-76.1155
5268016,1,36.95375,-79.35891
5521785,1,47.91288,-122.09818
5380343,1,47.65966,-117.42908
5269926,3,34.996,-79.22614
5506390,1,47.19224,8.85324
5464402,1,45.01809,-74.72815
6103120,1,34.52315,-86.97029
5279365,11,41.62594,-71.21338
5418118,2,-26.56741,148.78751
5468735,1,-19.1176,146.86047
5512390,1,16.58861,-93.00528
5433735,3,44.50395,-70.21617
5269367,2,43.36368,-73.39372
5393532,1,41.17342,-76.03548
5470885,2,-30.8636,30.37052
5233210,4,43.59917,39.72569
5214735,1,-7.28644,-34.84305
5410606,3,50.53235,8.66929
5204334,1,47.76232,-122.2054
5222215,1,37.83826,-120.23269
5520891,1,41.22405,-8.40669
5466480,2,35.6076,-95.86027
5256669,3,32.94151,-96.38137
5227971,3,40.77615,-87.73642
5266382,1,8,122.66667
5381921,1,-42.41667,173.68333
5539306,1,30.78381,-92.42541
5247427,2,24.29667,-107.47833
5465904,4,11.93381,79.82979
5244066,1,59.93333,18.48333
5386899,3,42.48424,-76.47994
5278972,2,-37.54599,140.81451
5243190,2,55.94439,-2.95412
5466434,7,51.99244,-2.1601
5497791,2,40.69566,-73.32568
5207655,7,41.98671,-83.83105
5582105,4,49.08333,9.66667
5215700,7,43.06636,-92.67241
5529402,2,43.05812,-76.20743
5268164,3,37.81366,-88.4381
5537677,1,35.04563,-85.30968
5376459,3,49.22123,5.51241
5584550,2,31.87822,-85.44966
5423326,1,26.06287,-80.2331
5536899,1,45.05207,11.13059
5191686,5,49.8844,-97.14704
5486705,1,46.15003,5.97153
5446458,1,36.20724,-106.31864
5205316,6,36.33333,6.66667
5394755,1,33.44838,-112.07404
5422749,1,44.90997,-90.31569
5382166,1,44.48049,0.07766
5430847,1,34.60676,-87.08835
5487611,1,34.6126,-83.52489
5209210,5,38.19058,-94.02939
5603013,1,45.46611,16.37833
5281064,2,36.10756,-87.22084
5397809,3,40.85816,-74.0807
5215070,1,40.47701,-81.30844
5489116,1,57.59531,-4.42721
5196919,2,44.72178,-123.92011
5442279,1,46.03552,-96.10117
5256662,2,34.39888,-119.51846
5278421,10,39.07506,-84.44716
5470961,1,46.87575,19.22324
5301499,1,35.24121,-94.61994
5225086,6,49.08333,9.66667
5204735,41,40.55837,-85.65914
5259334,16,39.55343,-77.995
5542188,1,47.65966,-117.42908
5397957,1,34.15536,-99.26628
5397284,1,46.23167,15.55194
5412266,1,34.45,115.65
5273100,2,31.74209,-99.32173
5303558,9,29.88494,-97.67
5565243,1,42.96095,13.48768
5222543,7,40.8617,-89.67871
5204543,1,-29,-58
5425886,1,38.64068,-90.44341
5415149,1,39.22602,-120.00408
5512941,1,26.88184,93.6156
5414269,1,45.50302,-87.99373
5190609,12,30.25548,-88.10972
5248494,2,-29.68104,152.93394
5508547,2,34.06424,-101.84379
5215357,1,-28.25,-56.25
5240590,9,46.54828,-110.90216
5409705,1,38.31846,-76.45412
5213688,3,29.63465,-83.12694
5191296,40,41.59337,-87.34643
5523313,1,55.75238,12.5745
5527607,2,43.47056,-87.95065
5291968,8,41.61166,-93.88523
5235079,1,51.29694,-2.2325
5582330,1,37.12003,-101.63211
5479742,1,13.17932,-59.58787
5408920,4,39.99288,-75.74522
5193149,2,-22.45667,-68.92371
5417672,2,44.68035,-69.16282
5254018,5,44.00053,-96.31753
5262352,1,53.83333,-2.5
5291132,23,33.74141,-118.10479
5260369,8,49.49985,-117.28553
5249325,1,13.87719,100.71991
6103170,1,40.39955,-74.03542
5410781,3,38.39691,-113.01079
5506077,2,35.7293,-81.38342
5204694,1,-28.6846,153.31766
5242426,1,33.48181,-81.51372
5239289,7,39.06589,-84.70106
5207048,1,32.72541,-97.32085
5413808,1,45.98163,-94.10471
5255130,1,34.82399,-89.9937
5298030,1,50.35,-4.03333
5189359,1,77.46666,-69.23155
5537693,1,27.37393,-80.33394
5277288,1,39.28333,-0.41667
5223894,4,36.10291,-79.50669
5231111,1,40.11673,-8.24921
5404216,2,40.60284,-80.64896
5537143,1,29.87819,121.54945
5559770,1,53.25,-1.41667
5427565,2,40.20509,-76.36829
5486307,2,40.41282,-84.77635
5232595,1,55.0474,10.66385
5431105,3,35.66672,-97.3267
5231732,2,-41.45598,148.26101
5500017,1,59.20962,9.60897
5188315,4,44.89688,11.98523
5483424,1,40.07495,-94.10232
5469378,1,50.4552,3.20384
5301512,2,17.11139,-93.65083
5481216,2,33.20984,-87.56917
5414418,2,13.63551,79.41989
5235060,1,50.48591,5.86464
5533248,1,37.83826,-120.23269
5401782,1,40.22646,-80.65147
5276348,1,35.52808,-108.74258
5464198,3,46.47523,-89.93989
5244114,1,55.39594,10.38831
5400788,1,35.01424,-85.2519
5239314,3,29.86441,-82.13094
5240135,2,23.80474,-103.07648
5383111,1,45.58262,-122.35342
5220154,4,42.79812,-76.10937
5291032,2,33.63611,116.97889
5276690,2,40.67516,-121.43081
5405881,1,43.15478,-77.61556
5488501,1,40.11257,-79.38254
5193838,2,31.05797,-92.04901
5434325,3,21.6076,-157.90868
5384018,3,33.74308,-117.1092
5399040,1,-15.8422,-70.0199
5450598,1,54.58333,-7
5468535,1,41.01926,-73.68346
5385620,1,40.56578,-111.86438
5590486,1,42.6,-7.46667
5224114,1,43.81812,2.7543
5259639,5,44.5168,-80.01637
5504620,1,38.13038,-81.61567
5189794,15,35.71453,-83.51189
5261006,11,39.45868,-82.23182
5473188,1,-18.33473,-59.76142
5254528,1,36.81542,-78.46666
5248941,1,45.81245,5.40221
5437891,1,45.49167,15.55
5485739,1,40.61745,-111.21379
5433546,1,35.88091,-84.50854
5444576,1,32.20487,-95.85552
5527988,1,37.49025,14.06216
5273041,2,56.06945,-3.71964
5209932,3,48.94905,2.94026
5497476,1,46.1351,-60.1831
5302870,1,-4.81629,34.74358
5385112,2,48.83301,-115.70879
5250728,3,35.35903,-81.09702
5213019,16,41.44482,-74.0157
5299048,1,-30,-53.5
5209619,26,42.47337,-83.22187
5260421,1,46.58333,125
5284257,1,45.79016,8.58899
5262027,1,42.48923,-78.48085
5303450,3,-28.86414,153.56541
5473854,1,9.73917,118.73528
5203569,1,47.75427,-122.16346
5542514,1,28.14888,-108.52325
5261716,6,36.32745,-119.64568
5231213,4,47.52993,-92.23712
5414075,1,40.95982,-73.12955
5587830,1,38.92928,-76.86164
5470498,1,50.74006,-3.07021
5490343,1,17.06542,-96.72365
5210846,6,48.46427,-122.23404
5277075,1,-34.06667,115.08333
5422174,1,39.87072,-121.18441
5489070,1,41.33729,-8.5596
5412246,3,40.27201,-80.60952
5239920,2,39.90178,-75.32852
5283242,1,48.44444,-3.58389
5446665,1,37.47845,-81.65344
5189380,3,43.73027,-98.7137
5401560,1,43.17481,-70.94096
5222070,2,31.71287,-110.06758
6104023,1,36.22979,-93.10768
5472452,2,36.08451,-96.58363
5237427,3,-34.83685,138.49788
5501972,3,-33.7,149.71667
5441083,4,36.00927,-83.09238
5299349,2,51.373,1.12857
5259798,1,34.76591,-84.76994
5446148,1,46.02276,-121.9151
5385636,2,42.20646,-78.13751
5389335,1,41.7001,-71.41617
5247112,1,20.03085,-100.72194
5388519,2,44.34674,-68.68364
5378320,1,34.16253,-112.85074
5210555,1,47.76739,-117.35494
5246899,2,28.88498,-97.90084
5412370,1,34.92487,-81.02508
5279749,1,49.75,15
5300751,2,31.99735,-102.07791
5232661,4,49.31947,-124.31575
5472998,1,38.82191,-0.60603
5482968,1,-24.19457,-65.29712
5385540,2,25.44789,-80.47922
5398313,1,44.0823,-69.05726
5262189,5,37.52348,-77.31581
5523624,1,30.54622,-90.48619
5206738,8,38.90611,-95.8161
5405560,2,36.84146,-94.61106
5487974,1,-22.22111,-54.80556
5429748,2,39.71137,-104.22774
5209401,1,43.29695,5.38107
5294475,1,35.66369,-91.84764
5443019,8,41.93314,-74.9135
5265927,5,34.8173,-97.40586
5476798,1,38.68275,-112.14826
5226856,2,51.5,-3.16667
5201544,5,52.63333,-1.13333
5213348,3,40.73981,-95.038
5390906,3,35.11628,-78.1361
5298610,1,24.32781,92.00377
5267675,3,48.87996,-115.0535
5429150,1,35.22709,-80.84313
5189251,1,39.96118,-82.99879
5395497,1,54.03333,-1.7
5489463,1,43.41727,5.21462
5209285,66,38.10409,-122.25664
5195014,38,33.4356,-112.3496
5380134,1,38.26943,-108.54787
5386857,1,40.78788,-74.38821
5269825,4,36.50663,-121.44438
5291596,7,34.73572,-77.99526
5210645,12,46.98121,-123.60266
5195703,110,47.25288,-122.44429
5239518,5,34.67204,-92.99879
5451899,1,-37.81306,144.94422
5191215,1,-29.4921,153.09689
5239114,26,42.86668,-88.33343
5233388,1,38.40699,-87.58558
5249243,6,37.59438,-121.88857
5386002,2,52.7,-2.48333
5482486,1,-12.05659,-77.11814
5225547,1,51.58846,-1.42565
5220735,3,39.64951,-82.74434
5389473,1,42.43595,-123.172
5497919,1,51.34291,-2.78338
5401002,1,9.05785,7.49508
5671464,1,44.56717,-80.94349
5435688,1,35.022,-90.74778
5224870,4,34.28287,-84.74521
5216001,3,31.19572,-98.7181
5432734,1,36.52569,-80.8673
5446207,2,40.7332,-123.05364
5477698,1,42.75481,-72.27175
5451738,1,36.26341,-94.23187
5196382,3,34.85452,-85.50453
5476850,1,43.83665,4.35788
5444629,1,43.70011,-79.4163
5239217,1,52.78721,11.75297
5412983,3,43.73118,-73.8193
5281412,2,42.25395,-79.50449
5296140,1,51.77294,-0.99684
5280726,1,-33.20502,151.17587
5255738,6,42.35092,-73.8029
5300072,2,39.07004,-87.2614
5392486,3,52.774,-1.55744
5381583,3,42.51175,-73.05788
5205152,24,40.80517,-81.93646
5191643,5,41.94145,-79.13505
5206046,3,51.42619,0.1036
5415173,1,40.7251,-73.24539
5298963,4,30.28321,57.07879
5222825,1,33.794,-84.66049
5564928,1,40.74482,-73.94875
5204297,1,46.81077,-90.81824
5236232,10,33.794,-84.66049
5486714,1,47.75849,-118.51972
5406609,1,43.06451,141.3466
5294085,5,34.47338,-86.7987
5261012,1,-27.49038,-61.67571
5451704,1,35.14953,-90.04898
5276363,1,38.90611,-95.8161
5501256,1,10.52641,7.43879
5438370,2,31.67488,-88.64615
5425483,1,7.06088,-69.49765
5386127,2,36.92034,-88.52004
5494178,1,34.23314,-102.41075
5392208,1,34.60818,-82.11344
5279171,1,-34.18178,139.98552
5385252,2,41.69084,-98.00367
5412991,5,40.11248,-104.93664
5495920,2,41.20309,-90.58708
5559185,1,41.77011,-70.52836
5221276,8,27.49532,-82.71093
5236219,2,38.00727,-89.65843
5222261,2,38.24444,21.73444
5602383,1,44.50118,-69.98756
5519498,2,42.04393,-84.75746
5211165,10,41.62172,-83.7116
5238729,1,31.81516,-85.843
5387390,4,33.32012,-87.9028
5513367,1,52.83333,-9
5219044,5,28.13437,-106.20825
5479295,1,47.91565,7.53499
5193157,1,-31.64881,-60.70868
5204874,7,43.19147,-71.67535
5204545,3,51.19873,-4.02343
5500429,1,41.13866,-83.64938
5300813,2,37.83247,-25.38976
5195939,47,38.67796,-121.17606
5254244,1,41.52424,-76.40077
5504143,1,-27.91402,25.16111
5226930,72,39.00039,-76.74997
5240552,1,-42.13273,147.4292
5490892,1,54.42302,-6.44434
5565148,1,39.72726,-87.33057
5379295,3,44.40145,-72.31232
5230117,2,45.11667,9.13333
5219891,1,40.83395,-80.54035
5264181,1,33.1054,-88.56088
5250157,4,40.13206,-74.03458
5466727,2,47.36106,-1.94206
5483222,1,43.735,5.37339
5236126,1,17.77992,-95.86423
5222508,17,43.16667,-8.41667
5387966,1,38.97859,-76.49184
5215738,1,-23.24011,-51.69541
5211764,1,48.31625,13.62923
5195563,44,42.47926,-71.15228
5214779,8,27.8828,-98.61779
5221610,17,51.86568,-2.2431
5511036,1,37.84449,-90.60874
5477002,1,14.55027,121.03269
5197161,43,45.59456,-121.17868
5475991,1,-32.90908,151.7836
5287105,1,47.57373,10.67257
5195234,80,48.19871,-122.12514
5405797,3,30.61381,-97.20555
5204973,7,46.49177,-124.05208
5198011,1,-38.21475,145.38325
5190023,1,30.61686,-89.65256
5189297,9,46.12616,-67.8403
5273836,1,38.3138,-122.48193
5383710,2,47.49804,-97.32454
6103754,1,44.16276,-88.89234
5298849,3,30.96657,-89.80952
5558989,4,44.1545,-75.70882
5385987,1,34.27399,-92.09098
5190757,4,38.71412,-77.10082
5234005,1,42.07591,-75.64046
5422920,1,40.2737,-76.88442
5250423,1,36.09801,-119.5604
5422184,2,38.53672,-84.84338
5406930,1,41.99998,43.4999
5190035,46,30.39353,-86.49578
5279160,1,40.29421,-90.4279
5466470,1,47.78108,-110.95634
5427067,19,36.67701,-93.86881
5278745,4,32.82144,-116.52918
5214724,1,37.33977,-91.83404
5479759,1,9.6601,-84.02026
5398590,2,41.01865,-86.41334
5427345,1,39.37371,-76.96776
5221054,1,32.81402,-96.94889
5474175,1,-9.46972,-77.83361
5510504,1,18.98878,73.11013
5582504,1,49.87167,8.65027
5229378,10,39.92894,-85.37025
5264547,3,51.60938,0.02329
5294384,2,52.4791,-1.46909
5263468,4,55.44721,11.8172
5233831,2,38.41925,-82.44515
5299322,3,20.99972,-156.65806
5428811,3,27.52171,-82.5276
5534590,1,42.31554,-95.59861
5191616,14,41.157,-83.41687
5220522,4,21.39734,-157.97516
5446520,1,40.65425,-76.90248
5229910,2,41.0358,-107.65757
5237499,1,37.28333,140.38333
5481051,1,-33.7823,150.71088
5205551,7,60.17556,24.93417
5441778,1,39.52067,-74.48571
5512358,1,37.86014,27.25713
5513311,1,40.44756,-82.26016
5209875,1,35.17191,-103.72686
5258144,1,35.09886,-120.61239
5266717,2,26.15896,-97.82389
5602122,1,48.84362,-108.40708
5304661,2,43.74072,-117.07183
5384673,3,41.18559,-88.30978
5518677,1,41.64662,2.74135
5192184,5,51.75,-0.33333
5473867,2,27.22699,-98.14417
5479504,1,50.91877,-1.49037
5274027,2,38.5767,-92.17352
5212564,1,39.29538,-79.34643
5285180,1,62.70486,25.25396
5222827,7,-29.68104,152.93394
5430947,1,39.39091,-81.22678
5188145,3,39.85699,-84.79329
5264429,3,41.39148,-73.95597
5203377,52,26.62535,-81.6248
5203905,2,31.68323,-92.13374
5477315,1,39.45184,-121.04857
5264551,1,41.85003,-87.65005
5501108,1,39.36444,-96.8589
5247486,14,52.26682,-113.802
5393067,5,20.92881,-156.69422
5376694,1,35.80868,-86.06174
5247450,2,50.0238,3.0509
5385670,1,22.22135,-159.56129
5504134,1,8.9398,-79.64038
5395591,2,36.06501,-108.68203
5290172,1,46.55735,-120.47506
5403738,2,40.31448,-89.16981
5301329,2,33.81929,-83.43877
5265721,1,50.66674,3.21012
5415553,2,40.02621,-76.16857
5445141,1,44.53552,-107.77981
5398792,1,41.24894,-84.133
5295303,1,41.43333,-96.49808
5254368,2,37.24694,-77.33442
5468368,2,37.99889,-105.91002
5263604,1,35.19807,-111.65127
5208742,1,39.45192,-108.05285
5216382,2,43.98506,-73.31262
5395749,4,41.86725,-90.15957
5282192,2,34.48705,-83.18488
5298174,1,36.90534,-93.57158
5302948,3,53.71889,-6.34778
5284327,1,44.96072,11.60576
5234669,1,51.20452,4.5225
5203886,1,38.47318,-77.99666
5267286,1,56.84463,-2.27997
5496506,1,-31.79358,-58.3135
5482933,1,41.59603,14.23399
5256794,1,38.70116,-90.36234
5209729,1,39.82894,-84.89024
5273019,1,34.86397,-84.32409
6102783,4,30.43826,-84.28073
5370817,1,33.54816,-86.54443
5226347,17,39.80729,-82.07125
6104168,1,30.27519,-89.78117
5293405,2,38.93426,-80.8376
5425686,1,40.23867,-82.69239
5226065,1,31.78238,-97.57669
5500590,1,44.70484,-122.84926
5254500,5,31.35128,-85.34216
5229259,2,52.23999,-7.14386
5507292,1,39.81211,-121.57831
5236844,10,54.90272,23.90961
5293675,2,31.7421,-98.94561
5255265,1,34.99842,-91.98376
5408340,1,41.17251,-92.30879
5222840,2,49.80187,73.10211
5289691,11,41.68975,-87.79728
5372752,1,37.18765,-78.20139
5294485,2,36.74978,-93.37796
5200400,3,50.2676,2.62499
5231936,6,44.00784,-76.04437
5288011,1,40.47116,-83.89272
5541221,1,-17.78629,-63.18117
5506821,1,51.51667,0.03333
5529798,1,39.41012,-74.36459
5243138,2,50.85023,0.47095
5513391,1,38.06118,-85.70968
5465440,1,54.38086,-2.90709
5287963,1,34.68766,-77.07245
5269645,1,-24.01506,-46.52292
5494085,1,30.44048,-88.54363
5419029,1,40.68282,-87.41169
5192013,2,-21.67861,-49.7425
5225151,1,55.90669,-4.21869
5403307,2,54.26969,-8.46943
5284602,1,53.92449,-1.82326
5235679,2,58.98479,-2.95873
5387931,2,41.00256,-78.46252
5188986,35,31.09823,-97.34278
5254674,1,30.22409,-92.01984
5269207,1,44.19858,-93.67384
5494113,1,52.00338,-0.49472
6103739,1,41.69864,-88.0684
5492538,2,47.55437,7.79403
5251540,2,36.94682,-76.56051
5267657,2,47.56128,-117.5941
5242023,1,-37.13832,175.54011
5213538,1,32.63958,-96.53832
5228159,1,49.2651,4.0292
5399662,1,33.74141,-118.10479
5265000,1,44.77806,5.1425
5293976,5,34.91453,-84.27659
5414715,2,38.38565,-81.83624
5466524,1,43.58922,-5.76735
5388434,3,40.12788,-75.43185
5188505,4,51.98,5.91111
5506208,1,25.04082,-77.37122
5263510,1,56.79334,8.85282
5191597,81,33.83585,-118.34063
5277243,1,40.46403,-4.73763
5443215,1,39.27085,-93.83439
5564388,1,35.26342,-90.57122
5506163,1,44.58922,-71.94037
5228773,2,37.49292,-4.45586
5226385,1,-29.90453,-71.24894
5536634,2,38.12677,-81.26372
5492054,1,16.85444,-93.75722
5389196,1,39.3575,-100.44181
5513104,1,52.03021,-0.28599
5380838,2,40.62113,-98.65757
5191554,2,40.91672,-84.70274
5206426,1,38.53644,-89.46647
5466017,1,39.19278,-94.62023
5188393,138,33.39437,-104.52491
5273706,3,44.54034,-69.72199
5484746,1,34.40398,-85.40329
5189671,3,44.96644,-70.64285
5438738,1,47.12948,-68.59727
5464249,1,31.73043,-86.30968
5229805,3,52.29917,5.24167
5199462,17,41.37232,-73.73346
5216234,1,41.39649,-71.61966
5193142,4,37.49223,15.07041
5506424,1,39.4301,-77.80416
5298589,3,39.79456,-75.14879
5252036,1,40.6855,-111.78854
5247698,1,34.57918,-85.59009
5284150,3,45.73764,7.31722
5490906,1,35.25571,-79.37225
5238956,5,30.74879,-99.23061
5406153,1,32.50361,-93.04931
5295667,2,50.7838,-0.96869
5392776,3,43.04812,-76.14742
5428575,1,33.17317,-86.25164
5220140,1,39.37089,-84.21327
5239511,2,37.94477,-90.7243
6103408,1,42.49065,-71.27617
5294208,3,43.6704,-121.50364
5193293,10,54.96209,-1.60168
5229167,1,54.65329,-1.44952
5417949,1,-37.86679,148.00159
5497119,1,12.97389,123.99333
6056976,1,55.8703,-3.17814
5216992,6,40.25787,-75.7263
5419224,1,-39.33762,174.28368
5271688,4,52.68154,-1.82549
5521371,2,29.10199,77.26334
5264654,1,26.66396,-80.71617
5208048,11,35.07256,-98.24366
5233261,7,54.78036,-127.17428
5387372,1,44.02163,-92.4699
5408775,1,41.59648,-73.91097
5191056,14,41.62094,-71.06199
5601870,1,38.47927,-80.41342
5302455,2,44.15718,-108.87152
5451972,1,41.10343,-72.35925
5291550,1,45.00968,-95.80142
5263965,1,50.66667,3.08333
5204695,42,30.24604,-87.70082
5191524,6,45.10776,-87.61427
5216453,1,48.35672,7.31842
5474764,2,38.28058,-95.24192
5410010,3,27.05978,-82.26009
5206151,1,41.92817,-124.14703
5248566,2,36.20124,37.16117
5218029,1,45.55661,-108.84153
5502785,1,46.87076,-113.94455
5193203,4,32.5157,-95.4094
5441375,2,33.58706,-84.54243
5412724,1,45.28533,-68.8517
5195753,1,40.29037,-76.68191
5422247,1,33.67732,-86.39665
5239955,3,63.81667,16.4
5514980,1,49.8351,3.90925
5302492,2,47.80025,-96.80146
5240859,2,51.96375,1.3511
5286485,1,35.81979,-88.9159
5481998,1,38.19979,-86.34414
5285196,2,39.72118,-82.29876
5418719,1,35.46599,-78.16055
5509153,1,26.55063,-80.14866
5480471,1,48.41054,16.17581
5582643,1,16.89861,-92.04444
5422334,1,35.65525,-120.37543
5371925,7,26.87978,-80.05337
5371677,1,34.76822,-78.00804
5401897,1,44.47749,-88.01621
5270648,12,46.81718,-95.84533
5490149,1,42.80281,-83.01299
5204329,8,61.52139,-149.95444
5482639,1,43.05133,-0.60073
5498254,1,33.11318,-90.05314
5501257,2,39.00532,-87.73919
5522241,1,50.73333,7.96667
5432712,1,41.98495,-110.05904
5428230,1,32.10055,-85.7157
5214858,2,39.70471,-105.08137
5241874,1,40.30088,-85.24191
5221877,7,43.28674,-76.14604
5386913,1,37.87699,-89.11452
5399977,1,33.08429,-96.57666
5448481,2,38.50506,-86.01692
5239428,1,35.23818,-81.76982
5413531,1,36.7934,-94.72523
5240817,1,-34.78305,138.85091
5465164,1,24.88963,74.62403
5487192,2,51.76338,7.8887
5481959,1,13.35,-88.45
5381380,3,43.78167,-86.43314
5391185,1,33.6603,-117.99923
5465492,1,25.58333,83.58526
5201555,1,35.72902,-81.77927
5189969,197,33.95335,-117.39616
5396694,4,41.61704,-72.08452
5231507,2,36.71626,-77.06802
5472850,1,55.90204,-3.64398
5443417,1,45.20996,-93.66496
5466351,1,49.81028,6.09722
5412766,3,31.15574,-88.5578
5476211,1,17.76052,-92.59539
5600138,1,42.90061,-78.67031
5201319,4,35.08758,-84.03463
5229914,3,54.50361,18.46374
5426464,1,46.94204,-122.60596
5478292,1,42.26791,42.69459
5226291,1,43.47993,-110.76243
5296833,1,29.53107,-96.07107
5259907,11,39.89178,-75.11629
5198014,2,-29.81642,151.73509
5391588,1,38.17781,-94.71135
5417697,1,51.41387,-2.4978
5243713,1,-16.99096,145.42306
5231668,8,42.10426,-72.31897
5268970,1,9.73586,-75.52626
5404545,1,39.73915,-104.9847
5188770,2,35.70508,-89.96953
5232198,2,40.94811,-83.96105
5191334,62,38.5767,-92.17352
5404259,1,40.82593,-72.73177
5385104,5,42.8078,-87.92425
5273924,2,51.73575,0.46958
5194505,3,47.82231,-122.87572
