"location","count","latitude","longitude"
5432797,1,42.83362,-88.73233
5522000,1,38.38762,-75.47103
5498880,1,-7.99194,-38.29833
5382262,1,42.47397,-73.79235
5464438,2,38.71423,-85.47357
5198974,4,27.13033,-80.89367
5242354,3,34.93425,-88.52227
5260195,1,39.57651,-74.71683
5268117,3,60.39299,5.32415
5224394,6,27.59587,-81.50619
5216030,1,55.03333,-1.5
5422997,1,49.83577,9.13101
5444973,2,36.21848,-78.9264
5271000,3,41.24119,-76.72385
5522900,1,25.19581,-106.70454
5586791,1,48.89584,-98.60262
5211558,16,45.06168,-83.43275
5260369,8,49.49985,-117.28553
5488087,2,37.20085,-105.4239
5203597,1,40.19234,-74.01597
5235543,17,-16.92366,145.76613
5391689,10,37.97371,-82.01735
5217294,2,-40.35636,175.61113
5237176,6,41.92947,-88.75036
5208549,1,41.86045,-120.15134
5223266,1,21.27861,-98.26528
5279724,5,30.84019,-89.53423
5211370,1,48.59111,-2.54846
5304334,3,42.68306,-90.11763
5203963,82,38.30318,-77.46054
5249122,13,43.02563,-74.98599
5210764,1,33.88835,-118.30896
5212625,1,43.80136,-91.23958
5227609,6,39.48867,-83.63687
5224153,8,37.55855,-122.27108
5272822,5,39.53467,-112.28355
5196005,14,-33.47269,-70.64724
5295045,9,35.17008,-88.59227
5532106,1,40.79059,-89.36064
5525859,1,-12.83333,-39.1
5394757,9,45.78213,11.6131
5271502,7,34.95824,-90.15256
5498952,1,51.23736,-0.20582
5513837,1,21.0245,105.84117
5188715,7,36.71112,-107.98451
5264620,6,43.44942,-90.7593
5228481,1,43.54072,-116.56346
5406984,1,41.83531,-88.52202
5449170,4,32.72874,-96.62277
5191338,5,37.89783,-88.93146
6103226,1,35.43473,-110.84458
5604998,2,39.67228,-84.25216
5445463,2,33.52011,-96.48387
5292366,6,42.15784,-78.71503
5519014,1,33.41394,-84.49419
5220386,1,38.7469,-106.19407
5211975,1,33.71252,-115.40221
5372891,5,40.39177,-74.39848
5288451,3,37.304,-82.35098
5189147,9,42.57807,-88.54093
5206818,18,33.51791,-81.844
5200844,1,-9.04972,-77.77444
5204245,4,51.53782,0.71433
5420703,1,34.67693,-118.44536
5213956,2,41.55426,-74.4396
5273115,12,45.44679,-122.53037
5206225,4,39.81699,-91.24237
5299044,5,40.86899,-73.36512
5189119,54,40.24537,-75.64963
5214073,1,15.23844,104.84866
5427062,3,41.33337,-89.09175
5394484,1,-23.64889,-46.85222
5221629,2,41.57926,-73.49568
5229162,1,33.2157,-82.46818
5297693,4,39.49983,-76.64108
5384350,6,40.94704,-73.02955
5526816,1,40.2162,-76.15523
5390668,4,39.6515,-75.32825
5500590,1,44.70484,-122.84926
5196539,1,46.60357,4.06286
5208131,2,36,0.33333
5491985,1,39.11251,-100.35875
5245695,6,42.45115,-84.18051
5485272,2,-19.96778,-44.19833
5421114,1,25.77427,-80.19366
5231839,3,46.99328,-93.59856
5221276,9,27.49532,-82.71093
5191436,6,45.95775,-86.24625
5206207,1,36.07661,-81.92247
5193719,1,41.66394,-83.55521
5218459,2,42.65664,-93.50104
5407762,3,32.80405,-81.94928
5193392,3,31.1088,-88.82726
5258384,4,41.89552,-106.20474
5266850,2,44.14361,1.42
5374689,4,41.64586,-88.62174
5389401,7,44.56172,-72.59845
5226124,1,42.52392,-83.22326
5224707,1,-35.66669,147.03845
5192852,1,-25.77507,29.46482
5192301,5,40.34032,-85.3508
5582069,4,50.08258,8.24932
5415373,4,46.74716,-92.22547
5214059,5,30.30297,-90.97205
5214114,2,43.50609,-90.66819
5299021,3,42.4686,-91.88934
5605297,1,48.76831,-94.95522
5478394,2,42.46448,-83.37632
5205223,1,32.32042,-96.21303
5398331,1,-29.31667,27.48333
5243070,1,34.43666,-119.63208
5601315,2,39.45192,-108.05285
5509153,1,26.55063,-80.14866
5209967,1,46.00118,8.74963
5202832,40,33.52253,-117.70755
5446285,1,40.78056,30.40333
5212584,12,42.06642,-87.93729
5436437,1,31.31716,-113.53799
5270825,5,40.77955,-74.02375
5195831,6,37.26217,-119.70098
5558976,1,40.56453,-77.23721
5481449,3,37.98704,-1.13004
5252523,5,38.22825,-120.54076
5197975,196,40.58526,-105.08442
6031715,1,51.57631,-0.20033
5284760,2,18.34023,-67.2499
5209437,1,15,102.16667
5217149,15,45.08469,-93.00994
5220837,4,26.75423,-80.93368
5257126,1,22.66289,-99.03584
5411652,1,33.74447,-113.75216
5391002,1,44.79091,-67.17554
5195010,6,60.5432,-145.75867
5213694,1,52.18935,-2.22001
5214647,5,34.5,69.41667
5410123,1,37.7118,-75.7491
5244150,4,58.80568,15.78783
5483107,2,18.1894,-65.961
5202816,1,41.76058,-88.32007
5405818,1,62.10917,-145.54639
5191070,18,42.50648,-71.07283
5226247,2,31.55454,-110.30369
5495326,1,40.97926,-75.14296
5217838,1,39.42392,-92.80158
5398003,3,40.82982,-74.24015
5231195,1,40.49473,18.12315
5207052,1,48.36306,4.33278
5387144,2,37.39311,-94.09383
5219511,4,40.34448,-86.66528
5241722,8,38.87952,-82.99684
5285652,4,47.3794,-94.60415
5230288,13,42.83301,-108.73067
5243873,9,40.26282,-85.67581
5230039,10,45.40008,-71.89908
5232684,1,46.91667,26.33333
5517597,1,10.08081,-69.1242
5218035,4,52.52323,-1.46523
5193304,2,41.51832,-94.22635
5507878,1,-34.61315,-58.37723
5494325,1,-33.49385,151.3629
5230666,10,42.74702,-73.75901
5189366,5,48.83301,-115.70879
5213915,3,32.79407,-79.86259
5294674,4,28.09446,-97.82805
5191875,2,37.59737,-76.57814
5583611,4,50.11552,8.68417
5388637,2,39.53204,-78.45834
5224688,1,24.09082,32.89942
5602962,3,45.2343,-120.18503
5371113,2,42.07088,-83.2466
5226250,6,40.92788,-73.7518
5501300,1,-42.71667,147.03333
5411788,3,31.62234,74.87534
5252091,3,36.54003,-104.54332
5241945,1,35.32556,-112.87741
5414431,6,39.9704,-74.06875
5232798,2,45.75,23
5195981,3,-29.12107,26.214
5527714,1,39.50665,-106.14224
5237824,2,53.4115,-2.83935
5240703,1,40.08444,65.37917
5200148,4,37.83333,34.75
5189474,4,38.73749,-104.78886
5229782,1,33.70918,-117.95367
5196677,2,44.32451,-69.86033
5243672,1,44.67357,-94.2297
5226521,1,39.43807,-99.2651
5188663,33,43.13295,-115.6912
5201184,8,34.20112,-118.59814
5211634,72,39.01695,-94.28161
5405321,10,40.4725,-79.18688
5395270,14,40.95842,-75.97465
5414715,2,38.38565,-81.83624
5499663,1,37.75,14.25
5209887,2,33.03951,-115.36532
5509798,2,28.36678,79.43167
5216664,2,47.60621,-122.33207
6103381,1,37.72698,-92.85574
5388405,3,39.93424,-81.46234
5221655,3,43.31864,-1.77373
5197068,125,34.7304,-86.58594
5218475,3,-21.63764,115.11221
5224976,1,46.61254,13.8529
5495088,1,34.7676,-89.44869
5413194,1,33.43532,-112.35821
5239920,2,39.90178,-75.32852
5438578,1,43.81812,2.7543
5439519,1,39.00784,-83.80854
5497044,1,9.86444,-83.91944
5245619,5,40.11729,-82.11931
5189804,1,45.59849,-0.05398
5482436,6,33.44838,-112.07404
5208398,3,41.85059,-87.882
5241807,4,40.95203,-76.45967
5399508,3,27.92303,-101.26993
5218213,2,63.82992,20.25484
5233119,2,-36.26437,143.34901
5253569,6,42.01788,-71.54117
5304768,3,39.65727,-89.38953
5406029,1,42.9559,-77.22081
5239804,5,36.76203,-83.69492
5418253,5,38.05251,-103.72023
5213465,12,33.92156,-78.02027
5207147,69,40.62593,-75.37046
5216059,9,41.71894,-83.71299
5206016,12,36.79589,-89.95787
5539482,1,46.09454,-64.7965
5387047,2,39.81706,-75.15518
5191606,23,37.46355,-122.42859
5228093,2,54.6269,39.6916
5205090,4,52.41755,0.52211
5371308,5,42.48483,1.94053
5236049,8,42.19593,-70.72587
5261352,2,37.68338,-87.91669
5211441,4,33.35793,-81.27066
5192704,1,49.65233,-1.42278
5195788,58,32.81402,-96.94889
5198097,1,43.13785,-74.48125
5400383,1,44.66978,-74.98131
5752142,1,40.82621,-73.50207
5192615,1,47.3947,0.91613
5207504,1,45.48706,-122.80371
5191630,90,29.89469,-81.31452
5227864,1,47.42681,12.848
5394667,1,43.77472,7.49972
5493097,1,52.0387,-0.33399
5192157,12,39.39584,-101.05238
5508059,1,34.81008,-86.98137
5500712,2,42.41155,-119.90384
5601623,1,35.36202,-86.20943
5209262,1,41.77496,-107.1131
5400643,2,43.94628,0.28563
5281459,8,30.88296,-87.77305
5191151,5,35.3085,-77.15412
5204924,1,41.223,-111.97383
5193533,1,45.74525,-87.06458
5257935,1,29.72582,-82.80037
5203960,1,58.43488,13.90358
5416489,2,32.1096,-90.62343
5276353,11,30.1316,-94.01545
5198038,1,51.7485,0.75239
5195685,87,41.223,-111.97383
5231273,13,40.23274,-109.80764
5196445,1,45.88917,-0.36389
5206308,7,34.02577,-118.7804
5418032,1,35.66792,-80.267
5189357,1,48.78198,2.19395
5236577,1,51.8425,5.85278
5287786,8,36.3107,-78.59083
5249406,1,51.91667,4.60278
5224690,3,43.29924,-73.63512
5493091,1,37.39382,-121.0716
5512941,1,26.88184,93.6156
5500631,1,44.49865,7.71892
5242964,1,-41.88342,145.33623
5211998,9,32.77152,-89.11673
5493382,1,52.11879,20.67155
5190134,2,42.5447,-71.61318
5188512,6,33.89205,-84.29881
5208320,9,37.42994,-122.25386
5520548,1,-35.35,139.38333
5216027,3,36.50503,-101.78294
5195219,1,19.21748,-97.13404
5208175,8,32.66536,-107.15307
5205122,9,32.72374,-79.96284
5507138,2,35.8612,-94.95884
5211342,93,33.15809,-117.35059
5481048,2,33.59393,-112.30294
5236438,12,44.36832,-100.35097
5527139,1,38.72921,-89.88315
5382936,8,43.3898,-71.06506
5214549,6,40.3792,-87.66863
5204447,3,43.39558,-85.46782
5296801,4,36.58171,-86.51638
5265569,8,59.43696,24.75353
5239593,2,30.3977,-91.93151
5272615,47,35.33951,-97.4867
5600450,1,-6.21462,106.84513
5447396,1,61.06326,23.54525
5497564,2,-17.78629,-63.18117
5238647,10,37.54921,-93.87521
5302973,2,33.93544,-79.93257
5203831,9,47.00159,-114.47345
5206134,46,42.68279,-89.01872
5206092,28,45.32458,-118.08772
5235261,8,41.44144,-85.26498
5191684,1,47.70911,40.21443
5228027,1,47.10393,7.69189
5450945,3,43.85278,4.60611
5428446,3,37.87088,-90.52735
5491029,1,4.91726,-74.09364
5220865,2,39.99173,-83.77854
5224938,1,55.54481,12.12392
5244861,10,47.56732,-121.88873
5212098,7,31.25796,-95.97829
5226581,2,40.32146,-79.34004
6103313,1,35.00508,-85.6583
5241619,1,-17.45457,146.00701
5371910,2,60.58639,5.81888
5188575,1,31.75872,-106.48693
5210584,26,32.89513,-97.54586
5231667,2,-40.95929,148.00944
5508788,1,57.77051,12.26904
5226331,12,40.32731,-76.01105
5203239,23,47.35818,-122.12216
5206445,4,39.57894,-86.48222
5269394,13,32.54044,-82.90375
5519383,1,28.53639,-81.01756
5188479,36,38.8906,-90.18428
5191594,41,42.50835,-89.03178
5533725,1,33.06067,-95.47217
5511459,1,50.88593,4.95174
5210636,19,39.95087,-86.26194
5198116,1,51.66667,-3.16667
5602008,1,-35.28346,149.12807
5232990,26,33.99349,-81.07398
5508093,1,48.43159,10.40989
5191357,83,26.0112,-80.14949
5202098,5,43.53357,-109.63043
6103571,1,40.59819,-124.15728
5234775,2,37.78207,-75.65354
5236145,2,36.14551,-119.06066
5602714,1,41.79594,-71.06782
5214046,2,44.19302,-90.64764
6102887,1,34.54426,-91.96903
5189830,51,-22.90642,-43.18223
5262540,2,55.83333,-4.5
5189096,10,41.68419,-70.27405
5215065,2,44.35089,-72.35399
5190199,1,45.41117,-75.69812
5444576,1,32.20487,-95.85552
5497303,1,42.46007,18.50647
5242697,1,37.64467,-115.74365
5240344,8,38.34533,-90.98097
5218709,1,27.55,56.28333
5211430,7,40.20234,-74.01208
5188283,2,49.63202,4.65369
5221215,1,29.21081,-81.02283
5564561,2,62.27139,-145.38222
5248267,4,46.37461,-116.6732
5193828,3,37.66598,-77.50637
5204808,3,-18.4746,-70.29792
5202584,3,-31,-69
5224227,1,52.15492,1.60215
5192369,16,42.10341,-76.26215
5227551,2,49.4275,8.34361
5197973,1,51.53622,-0.10304
5266828,7,40.77427,-74.32459
5209839,27,38.64463,-121.27217
5235155,2,50.85581,-3.943
5227343,33,37.4716,-121.12966
5202777,1,33.55206,-94.78105
5224428,1,-33.79494,151.2572
5232085,1,-26.04279,-50.7477
5225586,1,38.21535,-85.58579
5434367,2,38.29887,-111.41907
5289017,2,-35.35,139.38333
5217917,4,41.01453,-75.60102
5429580,2,38.37028,-105.68806
5206861,7,39.86484,-75.05517
5563802,2,30.20517,-103.24462
5491970,1,38.00853,-122.09608
5232264,31,39.4015,-76.60191
5374565,13,34.59593,-92.48905
5269774,4,33.50592,-102.00906
5391192,19,38.64032,-92.12241
5205173,20,39.73394,-90.22901
5217040,25,41.10172,-80.76452
5438516,1,33.59094,-86.49082
5527332,1,6.28046,-75.44354
5266330,2,36.64884,-120.25266
5394627,4,40.15676,-75.83271
5442644,4,43.34657,-114.79173
5523059,1,43.65275,-90.22346
5209469,11,25.49783,-106.45802
5496799,1,12.66644,100.90073
5250065,15,33.03929,-85.03133
5206593,7,39.91178,-75.27713
5203976,6,34.06372,-83.12543
5197930,2,-33.61667,135.01667
5199941,13,41.22954,-73.98708
5388452,3,43.12792,-121.04611
5205358,56,49.88307,-119.48568
6104026,1,47.38093,-122.23484
5522243,2,-34.72904,-58.26374
5560240,1,45.75,126.65
5520403,4,38.9556,-90.18678
5189016,9,42.5467,-83.21132
5209162,3,-23.69748,133.88362
5188308,2,44.103,9.82375
5561838,1,43.81083,-99.33066
5217777,70,41.22232,-73.0565
5215337,2,63.87306,-160.78806
5291618,5,26.22787,50.58565
5212165,1,33.89517,-6.31519
5192229,1,39.56561,-89.65732
5285468,16,47.48099,-118.25442
5241892,3,41.46093,15.54925
5524854,1,39.76838,-86.15804
5466359,6,48.30639,14.28611
5450005,1,47.333,-93.79272
5191476,6,42.43704,-71.50562
5413106,7,40.78084,-99.7415
5292860,11,30.32443,78.03392
5193918,4,47.22323,-117.07212
5582320,1,44.8174,20.46341
5523189,2,39.33618,-83.30658
5217839,2,51.94194,1.28437
5211757,3,35.66579,-118.29036
5534610,1,50.71429,-1.98458
5470885,2,-30.8636,30.37052
5384342,2,42.22871,-71.52256
5201122,25,-43.53333,172.63333
5558330,1,37.3675,126.94694
5295302,4,30.14241,-102.39403
5209577,2,16.55889,-93.97306
5589639,8,39.03451,-84.39022
5300316,6,31.04104,-83.07515
5294285,3,47.23287,-123.95934
5412519,1,33.44838,-112.07404
5193401,2,-22.90642,-43.18223
5191274,1,35.02237,-80.7609
5248379,1,35.08449,-106.65114
5220877,1,40.11844,-75.17768
5390739,2,35.17405,-79.39225
5220308,19,39.52365,-87.12502
5232936,1,58.88556,25.55722
5390698,4,36.3437,-83.28406
6102897,4,47.60621,-122.33207
5561200,1,42.4425,-72.80646
5208509,1,35.16778,-114.57302
5198964,2,44.67081,-88.88927
5512569,1,23.11892,83.19537
5515489,1,53.41058,-2.97794
5191962,126,46.87215,-113.994
5510610,1,-36.78333,146.41667
5239855,8,34.95537,-90.03481
5203914,36,36.09569,-79.4378
5251485,13,41.10145,-81.44178
5585031,1,35.38329,139.93254
5209260,15,39.12308,-93.19687
5491451,1,53.2654,-3.16551
5249869,13,29.5,47.75
5231272,1,50.83522,4.66421
5213868,48,50.90395,-1.40428
5200492,30,33.83333,-111.95083
5210859,2,47.32306,5.04194
5227729,7,-38.13874,176.24516
5602686,1,27,74.25
5494635,1,41.72334,-91.79045
5251305,45,28.18779,-82.73955
5234341,1,64.71944,-158.10306
5385625,20,33.61309,-112.3246
5207459,2,47.20897,-124.20323
5235408,1,49.24833,-0.23417
6103442,1,44.89449,-71.49592
5213296,6,33.55503,-116.67363
5223211,16,44.93691,-91.39293
5221927,2,-38.23333,175.86667
5191480,28,40.11642,-88.24338
5233884,1,57.88585,34.04876
5196110,2,31.70787,-111.06454
5540216,1,38.77174,-84.00576
5215286,1,42.33343,-71.04949
5252425,1,40.74538,-73.90541
5540218,1,47.03905,5.81301
5304073,3,25.81038,-80.30227
5529786,1,38.16171,-88.06531
5224595,1,41.24114,-87.64615
5190023,1,30.61686,-89.65256
5241262,1,36.30477,-86.62
5294641,2,42.5567,-83.47383
5233403,1,41.49132,14.62181
5223338,9,17.12096,-61.84329
5231526,2,43.26035,-2.93341
5214330,1,37.00808,-101.89017
5487712,2,-22.92389,-45.46167
5205025,17,31.21368,-82.3557
5515362,1,45.4564,-123.84553
5215042,2,40.95781,-88.95008
5202432,12,53.25221,-0.89385
5534343,2,-29.95332,-71.33947
5401692,1,33.18068,-94.7441
5263422,2,54.35,-6.66667
5216787,1,33.21536,-109.2401
5221166,8,41.27843,-73.02566
5195649,2,51.90224,-0.20256
5217242,7,43.46752,-85.942
5217198,2,43.00453,-71.3484
5299670,11,34.26783,-86.20878
5204711,4,-3.48655,-39.04269
5248667,4,46.08694,-100.63013
5201551,27,45.50884,-73.58781
5214297,42,32.60986,-85.48078
5538426,2,46.57625,-119.00667
5415391,1,33.70697,-117.08447
5521814,2,-35.08333,138.53333
5385058,2,19.60361,-155.05722
5233250,2,57.16241,13.41212
5404885,4,33.89845,-88.99923
5191695,2,44.13339,-73.07901
5506494,1,40.87137,-104.22523
5374826,3,41.48448,-87.70338
5274555,5,41.3198,-75.93798
5526236,1,35.78682,-78.66389
5493629,1,13.5,-15.75
5217368,3,42.90758,-72.06258
5581462,1,-27.42305,153.15109
5534419,1,38.84838,-90.07622
5503084,1,40.82,-95.74778
5530624,1,31.30517,-87.50221
5207243,9,39.16976,-91.88295
5448569,3,31.64544,-89.55535
5582233,2,45.20413,-91.55822
5211848,1,18.16667,-71.25
5534959,1,52.63972,-7.86306
5495024,4,41.44482,-74.0157
5295432,10,39.93901,-74.19292
5247246,21,37.61448,-93.41047
5255838,1,32.24294,-94.45548
5541866,1,37.8592,-94.14883
5508784,1,37.26411,-85.55311
5190480,47,42.50056,-90.66457
5195904,23,42.10148,-72.58981
5242451,1,8.9936,-79.51973
5209943,1,39.95951,-82.59572
5404184,2,36.66764,-78.3875
5210105,8,39.95422,-89.54871
5267690,14,45.26678,-72.14909
5192846,27,38.90122,-77.26526
5438304,2,44.11608,-93.708
5505223,1,35.72814,-83.81323
5252717,15,41.60003,-87.93811
5248583,1,48.49111,2.41556
5204049,1,47.75565,-122.34152
5231934,1,-26.68164,153.11925
5490035,1,47.34999,7.90329
5375528,2,39.85393,-89.08397
5209747,35,37.67748,-113.06189
5206497,34,38.44098,-105.24245
5231420,23,34.96176,-89.82953
5205132,6,42.10163,-102.87215
5218043,4,47.77414,-96.60812
5290541,4,43.5689,-86.03951
5201770,1,47.03787,-122.9007
5371493,14,40.28844,-75.20906
5289653,2,4.17521,73.50916
5247077,4,40.95621,-72.96788
5527100,1,41.57504,-87.23892
5229453,5,40.1944,-110.06182
5418387,7,37.84917,-106.92643
5444390,6,39.54859,-107.65617
5203710,3,35.60116,-98.11867
5534068,1,35.71458,-81.14619
5262881,2,53.68915,-0.44377
5204060,6,41.00309,-87.9081
5210649,10,42.18877,-120.34579
5302686,7,35.2962,-89.66147
5234987,16,33.83122,-87.27751
6103972,1,32.76783,-117.02308
5203801,1,41.39482,-73.45401
5295533,2,36.99339,-94.07438
5241235,1,41.90842,3.18578
5272343,2,33.82483,-87.08611
5216975,1,52.04166,-4.30909
5196645,7,47.52882,-114.1015
5204657,6,-38.14711,144.36069
5189193,3,39.37156,-121.20607
5207178,1,33.52066,-86.80249
5188691,1,38.80706,-75.59132
5371501,12,40.96343,-72.1848
5208576,4,42.14475,-88.15563
5234400,2,33.86751,-117.99812
5377486,7,34.36517,-77.63053
5193513,3,-27.5079,-58.55454
5206550,10,31.73821,-99.94731
5300218,6,45.31188,12.08807
5212938,1,47.25288,-122.44429
5433012,2,20.94617,-101.85687
5432131,2,30.50852,47.7804
5191323,49,41.02649,-73.62846
5226716,1,40.25142,0.28433
5233365,1,-40.95972,175.6575
5214076,6,35.81453,-94.62856
5510107,1,39.62451,-83.26547
5406979,2,32.77007,-108.28033
6052018,3,51.95358,0.48885
5439972,1,43.83052,-90.62152
5501904,2,42.26121,-71.4634
5262359,32,38.41297,-120.65882
5204261,1,-13.53077,-172.71516
5279489,12,38.05647,-83.94326
5378554,3,40.68343,-74.44265
5512302,1,41.8887,13.40321
5539220,1,44.19196,-83.93082
5383067,1,30.22409,-92.01984
5224267,15,38.00809,-92.74463
5228608,1,39.06061,-85.8897
5251767,2,47.85677,-121.69706
5235633,1,42.16582,-95.79306
5288323,7,36.75356,-120.38156
5229074,1,51.43433,-2.18437
5188738,1,30.69436,-88.04305
5588583,1,43.00035,-75.4999
5207808,2,33.58344,-86.77277
5487228,2,52.15833,4.52917
5221696,3,49.89873,10.90067
5205575,13,55.6711,12.56529
5283732,7,36.93343,-82.62905
5232981,1,-30.19189,152.5513
5386305,4,30.14021,-94.41102
5500443,4,36.9,7.76667
5407158,5,43.01061,-78.63753
5391896,3,44.76357,-91.2771
5387040,2,49.24966,-123.11934
5225799,38,40.44177,-75.34157
5437270,1,35.9132,-79.05584
5252800,8,36.60842,-83.71658
5384381,1,43.51681,-79.88294
5205513,2,51.16667,14.08333
5195744,4,33.66391,-114.22995
5526302,1,39.03983,-76.99303
5223407,17,40.56783,-84.19356
5195658,299,36.74773,-119.77237
5221432,5,55.39594,10.38831
5220233,9,40.41812,-79.6256
5205633,147,45.63873,-122.66149
5429015,1,45.13219,-94.93112
5207568,1,29.43025,-81.51063
5433520,1,39.4851,-77.24026
5279892,2,44.86064,-66.98415
5449744,2,41.66281,-87.6606
5438528,2,41.10675,-75.45435
5376677,1,43.73573,-113.3664
5394727,2,40.91672,-84.70274
6103991,1,42.60112,-89.63845
5215091,5,31.57481,-111.33232
5263901,1,41.30365,-90.1929
5188664,1,34.0584,-106.89142
5511663,1,39.39371,-77.62888
5524689,1,38.56533,-86.6111
5195332,13,32.85791,-97.25474
5283492,4,40.26537,-76.7083
5205236,50,33.14337,-117.16614
5214829,47,34.44805,-119.24289
5197964,2,53.35865,-2.03848
5211635,2,35.36814,139.45899
5253385,1,53.9166,-122.75301
5231439,9,51.27904,1.07992
5271028,8,37.16093,-83.37324
5402831,1,45.49818,-122.43148
5498997,1,37.36373,-81.55011
5230371,2,21.48056,-98.46861
5198760,1,37.37448,14.06421
5290617,8,41.8386,-94.10718
5213532,3,33.37067,-96.06886
5260949,1,42.90339,-78.75475
5216571,18,26.17231,-80.13199
5401795,1,44.22385,-95.36445
5232410,10,31.15051,-81.36954
5240938,4,52.86195,-3.05497
5532630,1,40.83562,-80.39951
5439107,2,37.70343,-82.28097
5207580,10,43.00141,-85.76809
5489688,2,51.14598,4.08859
5436032,1,-29.95,151.03333
5226255,1,35.37329,-119.01871
5491870,1,51.66667,-3.5
5542287,1,42.53873,-123.14894
5205777,29,44.10035,-70.21478
5225467,1,39.28061,-84.35661
5412922,1,35.3523,-88.95256
5241109,1,43.43925,-70.77422
5561724,1,40.23423,-82.45127
5250189,3,39.88671,-86.54333
5228373,1,50.45,4.23333
5191928,1,56.43583,59.12
5533885,1,35.031,-76.69299
5209466,6,40.72143,-89.27286
5391977,1,39.87145,-77.21789
5419378,3,41.36144,-81.81291
5192138,9,43.33702,-71.56535
5217669,5,38.50029,-98.50063
5244783,8,40.26806,-96.74697
5218345,25,33.56504,-117.72712
5211062,1,32.80755,-116.93642
5292233,2,41.51892,-87.8031
5216365,1,44.55885,-95.98559
5207152,5,40.13839,-83.33992
5209969,2,42.69764,2.89541
5530443,3,38.15477,-91.24403
5232550,1,57.048,9.9187
5392561,2,40.7692,-87.56392
5189142,1,38.52234,-77.29359
5208688,25,45.8566,-111.33246
5435623,1,36.49035,-93.93187
5204321,14,38.64119,-83.74437
5258200,9,33.09179,-97.04668
5377157,2,39.80729,-82.07125
5542339,1,48.3192,3.1283
5224371,12,28.80249,-81.64452
5202969,33,44.40011,-79.66634
5219128,1,-31.63349,-71.16967
5211244,1,51.1293,0.81147
5213473,15,42.33704,-71.20922
5212133,17,36.10341,-84.13186
5221338,4,40.01983,-75.30463
5215651,13,51.41363,-0.75054
5467545,3,33.73346,-82.20568
5587846,1,38.1042,-93.05019
5233621,8,50.78206,-0.67978
5398103,5,39.68782,-86.67028
5240590,9,46.54828,-110.90216
5207858,1,33.87566,-84.76216
5492074,1,48.44528,1.57777
5197621,3,45.54951,-68.19946
5384956,2,47.06249,-98.829
5584585,1,41.36335,-97.96923
5221254,2,51.53333,-0.08333
5489456,3,16.03778,-93.73806
5505840,1,40.24035,-79.57671
5206805,1,57.45682,10.05859
5195991,3,36.62403,-78.55694
5516091,2,41.18839,-80.97815
5190896,12,39.20727,-86.2511
5397503,2,37.97233,-81.14871
5600076,1,-27.81611,-50.32611
5189989,2,45.64953,13.77678
5188476,4,40.40895,-82.95546
5384779,1,44.74385,-94.71555
5194781,12,45.38068,-122.59481
5424329,3,42.73481,-71.65813
5241897,1,37.45,13.5
5256885,5,45.41762,-122.45898
5490149,1,42.80281,-83.01299
5241437,2,53,-2.16667
5448124,1,39.00435,-119.84712
5434063,2,47.53608,-96.28033
5242440,1,39.60062,-82.94601
5238336,1,-32.27682,115.72978
5217343,21,33.86726,-112.14682
5217291,21,25.93315,-80.16255
5212407,1,43.54619,-70.57293
5281818,7,28.49556,-81.5348
5531466,1,39.813,15.79558
5205627,1,30.26715,-97.74306
6104175,1,38.32197,-94.34828
5241867,1,45.58383,11.71819
6102758,1,39.52365,-87.12502
5212073,1,-22.60626,-46.50989
5213449,1,53.82908,22.24587
5452091,1,35.84278,129.21167
5604305,1,40.07678,-74.94878
5194944,31,47.94454,-122.30458
5225629,12,30.31575,-89.24754
5198562,39,32.96282,-117.03586
5505645,1,32.26792,-96.17025
5404301,2,38.88722,-121.01472
5502000,1,15.82385,80.35219
5521468,1,41.18222,-93.72883
5216242,4,44.00913,-96.10058
5565204,1,38.4363,-122.86972
5417114,10,37.15117,-88.732
5195967,3,39.28839,-84.35022
5227105,1,47.04425,7.66176
5256133,4,49.87167,8.65027
5541111,1,41.73416,-96.50503
5268040,2,37.56306,-101.78418
5842157,1,-7.55472,-35.45306
5189984,1,52.76684,-2.37734
5377496,7,40.4848,-78.01028
5253801,6,32.7093,-96.0083
5216651,1,44.83868,-68.70531
5193207,3,25.77453,-98.74557
5189376,3,38.28734,-75.68798
5199501,3,43.11618,-75.40378
5393344,8,30.7752,-94.41548
5242352,10,40.3634,-79.86644
5378737,3,39.58963,-120.36743
5219460,5,34.68839,-99.91205
5207959,1,39.06387,-108.55065
5428250,1,42.23474,-88.94899
5284486,8,38.73749,-104.78886
5377766,4,41.44809,-90.15428
5582570,3,11.98563,105.76536
5492525,1,47.20051,-94.99363
5269766,1,40.46256,-82.82879
5188362,39,40.91677,-74.17181
5504433,2,29.59191,-82.08732
5510682,1,52.6386,-1.13169
5436306,5,31.53937,-82.46236
5250000,12,46.86733,-122.2665
5190865,3,44.99819,-120.21614
5479928,4,47.06667,15.45
5493380,1,37.98144,-90.04178
5523861,1,43.18358,-91.86405
5234722,1,45.50884,-73.58781
5233219,4,9.55451,-69.19564
5371357,29,33.89434,-78.42667
5231591,2,41.85003,-87.65005
5294613,4,41.19759,-73.96458
5490975,2,18.3751,-65.89934
5441565,3,36.73225,3.08746
5205951,4,42.97619,-71.69396
5277927,2,53.5,-2.35
5199578,26,58.30194,-134.41972
5200959,1,44.58506,-69.86922
5422864,2,44.15619,-68.66669
5192681,2,39.252,-84.47022
5226097,2,36.16589,-86.78444
5604649,2,42.85285,-77.29982
5497078,1,35.08877,-77.03495
